20200310,7025,7375,7025,7100,148169,106410905
20200309,7000,7200,6900,7025,212787,150453645
20200306,7375,7475,7225,7450,109822,80761172
20200305,7475,7600,7375,7400,125124,93102862
20200304,7125,7450,7100,7425,161422,118486682
20200303,7100,7200,6950,7125,279451,199123077
20200302,6825,7200,6800,6900,207476,144894500
20200228,7075,7075,6725,6825,344763,235357837
20200227,7300,7300,7025,7150,132514,94664337
20200226,7250,7375,7200,7300,105679,77262207
20200225,7150,7350,7075,7300,147397,107303332
20200224,7400,7425,7225,7225,116146,84621122
20200221,7650,7650,7475,7500,98641,74234542
20200220,7500,7700,7475,7650,119910,91339340
20200219,7400,7500,7375,7475,71784,53521130
20200218,7350,7475,7325,7400,113774,84041962
20200217,7475,7500,7325,7400,82671,61116002
20200214,7400,7625,7300,7475,87928,65769747
20200213,7575,7600,7350,7400,136787,101558927
20200212,7825,7850,7575,7600,172694,131748255
20200211,7850,7875,7825,7850,57739,45308430
20200210,7900,7925,7800,7875,62770,49329465
20200207,7950,7975,7900,7900,114618,90802820
20200206,8100,8100,7950,7950,108843,86892365
20200205,7900,8100,7850,8100,72843,58017695
20200204,7850,7950,7850,7875,81825,64534017
20200203,7950,8075,7800,7850,87315,69072525
20200131,8225,8225,7950,7950,177433,142131965
20200130,8250,8250,8150,8225,42978,35263062
20200129,8250,8300,8225,8250,47231,39033475
20200128,8275,8300,8100,8250,88250,72595500
20200127,8175,8300,8075,8275,70783,57840717
20200124,8325,8325,8150,8175,79279,65028847
20200123,8300,8375,8275,8325,34005,28306537
20200122,8375,8375,8225,8300,49758,41216582
20200121,8325,8375,8300,8325,52110,43405485
20200120,8400,8425,8325,8325,53438,44655420
20200117,8425,8425,8350,8400,55018,46116567
20200116,8475,8475,8350,8425,91511,76960640
20200115,8475,8525,8350,8475,149652,126288882
20200114,8400,8500,8300,8475,117611,99366822
20200113,8275,8400,8275,8400,89048,74505942
20200110,8400,8400,8250,8250,148498,123077207
20200109,8350,8425,8250,8350,92243,76781777
20200108,8450,8450,8275,8325,82614,68790157
20200107,8475,8500,8400,8450,57930,48933902
20200106,8575,8600,8350,8475,79133,67042650
20200103,8675,8675,8550,8575,80717,69315472
20200102,8500,8700,8500,8550,110598,94951070
20191230,42800,42975,42000,42000,27838,117712402
20191227,42500,42900,42500,42800,14705,62785410
20191226,41650,42500,41650,42450,18338,77485130
20191223,41625,41675,40900,41650,22146,91600105
20191220,40700,41625,40350,41625,38460,158212855
20191219,40925,41050,40550,40700,29571,120350300
20191218,40975,41025,40600,40925,31745,129872530
20191217,40900,41125,40900,40975,21674,88797840
20191216,41250,41375,40900,40900,25006,102547710
20191213,41400,41500,41000,41225,25783,106162455
20191212,41750,42100,41000,41000,26731,110388417
20191211,42500,42500,41825,42100,17227,72396320
20191210,42275,42325,42075,42175,20358,85863670
20191209,42250,42350,42100,42275,13564,57220215
20191206,42100,42300,42000,42250,13269,55985922
20191205,42000,42500,42000,42150,10040,42423397
20191204,42600,42600,41950,42000,16910,71327860
20191203,42650,42800,42100,42675,13150,55974372
20191202,41800,42850,41800,42850,19796,84206240
20191129,41650,42350,41625,41800,21106,88790077
20191128,41000,42150,41000,41800,19468,81110402
20191127,41500,42000,41000,41000,16446,68148560
20191126,42300,42300,41500,41500,69470,288630760
20191125,42100,42225,41775,42075,17547,73567435
20191122,42025,42375,42000,42150,12813,53951667
20191121,42500,42500,42000,42025,23175,97627475
20191120,42650,42700,42125,42550,14490,61446102
20191119,42150,42800,42100,42800,13736,58286570
20191118,42225,42275,42000,42150,15559,65641580
20191115,42575,42575,42200,42225,18442,78026507
20191114,42350,42800,42350,42800,11537,49136560
20191113,43150,43150,42300,42325,18522,78839075
20191112,43275,43275,42800,43200,15518,66767960
20191111,43200,43275,42975,43275,11061,47641362
20191108,43300,43325,43075,43150,10399,44860670
20191107,43800,43800,43100,43350,16938,73295887
20191106,43850,43850,43275,43450,12461,54163162
20191105,43400,43850,43100,43850,17381,75606365
20191104,43725,43825,43025,43025,13375,58238362
20191101,43250,43700,43250,43700,10145,44123225
20191031,43900,44050,43500,43725,21683,94733980
20191030,44250,44250,43100,43600,20151,87821095
20191029,43500,43600,43300,43575,21422,93227077
20191028,43200,43750,43200,43500,14540,63293585
20191025,44275,44275,43025,43150,32896,143611980
20191024,44300,44325,44000,44275,24925,110073142
20191023,43950,44325,43525,44275,14908,65470305
20191022,43425,43975,43400,43950,25648,112640382
20191021,43125,43500,43125,43425,13731,59629465
20191018,44750,44750,42700,43125,43432,189070827
20191017,45600,46000,44750,44750,26071,117618842
20191016,44850,45600,44850,45600,19569,88962130
20191015,44500,44975,44400,44750,15340,68627892
20191014,44200,44725,44100,44500,10368,45959047
20191011,43900,44175,43900,44175,6462,28488920
20191010,44350,44475,43875,43875,8113,35706925
20191009,44200,44525,44200,44200,6220,27541462
20191008,44100,45000,44100,44725,14834,66215265
20191007,45425,45450,44000,44000,18594,82183242
20191004,45500,45950,45075,45425,7957,36146122
20191003,45400,45500,44775,45075,9945,44767895
20191002,46200,46650,45450,45450,22551,103005617
20191001,46625,46650,46125,46200,9118,42227702
20190930,46750,46750,46200,46500,32503,150847335
20190927,46750,47200,46725,47000,9480,44578370
20190926,47000,47000,46675,46750,16283,76144527
20190925,47250,47250,46500,47000,14671,68912162
20190924,47300,47300,46400,47275,15655,73510585
20190923,46950,47300,46600,47300,15781,74410752
20190920,46575,46700,46150,46150,34996,162017612
20190919,46925,46925,46550,46575,10192,47546920
20190918,46725,46950,46550,46675,16345,76331712
20190917,47100,47100,46750,46950,26050,122153205
20190916,46625,46950,46300,46950,18140,84627937
20190913,46075,46600,46075,46600,9707,45048962
20190912,46850,46900,45900,46075,14694,68151285
20190911,47400,47400,46350,46625,30588,142953572
20190910,47625,47650,47200,47650,14898,70597920
20190909,47525,47825,47125,47700,10838,51644277
20190906,47775,47775,47050,47050,12811,60587022
20190905,47575,48075,47225,48025,21757,103822182
20190904,47325,48000,47025,47575,13991,66664927
20190903,47950,48475,47350,47475,17989,86116087
20190902,48725,48725,47900,47950,15718,75494872
20190830,47975,48975,47325,48850,37302,180889310
20190829,48000,48075,47550,47850,23858,114107072
20190828,47275,48075,47250,47875,34904,166315885
20190827,46000,47550,45950,47275,61619,290549682
20190826,45000,45900,44650,45875,15125,68892260
20190823,45300,46000,45150,45825,19230,87834887
20190822,45000,45300,44975,45300,15531,70195777
20190821,45200,45225,44800,44875,18151,81904122
20190820,45000,45250,44975,45175,22326,100652170
20190819,45100,45100,44425,44500,13261,59254247
20190816,44950,45000,44400,44975,12166,54605570
20190815,44100,44700,44000,44700,20596,91114482
20190814,44700,44975,43975,44900,14775,65628065
20190813,44975,44975,44100,44275,22792,101141045
20190812,45000,45000,44400,44975,8597,38398632
20190809,44975,45050,44825,44825,16800,75515310
20190808,44975,45050,44475,44650,26354,117653965
20190807,44325,45050,44325,44825,22712,101902370
20190806,43800,44750,43200,44325,32019,141945532
20190805,44025,44750,43775,43825,22315,97968820
20190802,44750,45525,44125,45000,34733,156131202
20190801,43600,45850,43500,45550,84403,381231665
20190731,43000,43675,42675,43600,51535,222982385
20190730,43900,43900,42625,43050,50555,216663240
20190729,44800,44825,43100,43200,60525,263239212
20190726,45000,45000,42600,44800,41193,181518477
20190725,45425,45525,44950,44950,25366,114701067
20190724,45575,45650,45425,45425,15364,69955677
20190723,45700,45800,45500,45550,16172,73783062
20190722,45800,45800,45050,45275,9933,44947890
20190719,45800,45800,45500,45800,13401,61289547
20190718,44900,45750,44775,45750,20528,93059587
20190717,44400,44900,44400,44900,14466,64672265
20190716,44675,44675,44250,44400,14660,65058405
20190715,44900,44950,44450,44450,17244,76976395
20190712,45000,45000,44525,44775,13097,58641357
20190711,45000,45000,44300,44800,23064,102651697
20190710,45125,45125,44925,45000,15555,69976315
20190709,45000,45150,44950,45025,16392,73794245
20190708,45100,45100,44800,45000,11309,50808937
20190705,44800,45050,44800,44950,15569,70046725
20190704,44900,45000,44900,44975,16066,72249695
20190703,45000,45075,44675,44900,17075,76565870
20190702,45000,45100,44850,45075,12940,58294667
20190701,45050,45200,44525,45000,20090,90152867
20190628,45000,45075,44950,45000,26316,118433372
20190627,45000,45000,44750,44850,24405,109529825
20190626,45000,45150,44575,44825,16136,72312350
20190625,45500,45500,45000,45225,15767,71289622
20190624,45300,45450,44650,44675,20443,91712110
20190621,46100,46100,44900,45300,56096,253807502
20190620,45825,46125,45425,46100,25049,115026180
20190619,46000,46025,45500,45900,23065,105711200
20190618,44775,45600,44750,45600,26599,120438960
20190617,44800,45000,44500,44800,16033,71751277
20190614,44700,44900,44325,44800,17116,76393055
20190613,44925,44975,44150,44900,17384,77592872
20190612,44300,45000,44100,45000,13033,58080432
20190611,44650,44650,44050,44300,16591,73525847
20190610,44400,45000,43950,44650,41691,185691105
20190531,42700,44500,42700,44500,32127,140622305
20190529,42750,43750,42750,43500,29780,129214450
20190528,43200,43625,42500,42500,134384,572128967
20190527,43525,43900,43200,43200,17974,78112387
20190524,43750,43750,43375,43525,13342,58124652
20190523,42000,43200,42000,43100,20609,88695895
20190522,42400,42525,42000,42075,10672,45080697
20190521,42275,42850,42275,42375,25267,107528115
20190520,42000,42625,41775,42300,24386,103365460
20190517,42500,42500,41525,41600,27441,115497030
20190516,42000,42750,41800,41800,37035,156071925
20190515,42950,43400,42000,42000,31716,134491262
20190514,43200,43475,42250,42850,24397,104705035
20190513,44200,44300,43600,43600,13731,60162880
20190510,43100,44500,43100,44200,32756,144444965
20190509,44125,44400,43000,43050,30691,133741962
20190508,44200,44800,43925,44800,28838,127705547
20190507,45350,45525,44500,44500,25523,114923097
20190506,44300,45500,43900,45325,14082,63433842
20190503,45225,45225,44000,44650,28734,127649860
20190502,45500,45925,44950,45225,25846,117703150
20190430,45000,45550,44950,45500,38638,175477737
20190429,45500,45600,43775,45000,48730,216563915
20190426,46400,46500,45250,45500,50587,230358860
20190425,48325,48400,46100,46400,54072,254304320
20190424,48650,49450,48350,48650,29746,144690572
20190423,48500,49350,48500,49250,14614,71790140
20190422,49400,49400,48125,48275,22047,106582517
20190418,50500,50500,49000,49400,22642,111861477
20190416,49125,49450,48600,49400,18752,91743682
20190415,49450,49450,48775,48800,17195,84189380
20190412,48500,49450,48450,49450,11941,58666357
20190411,48900,48925,48500,48500,10350,50385432
20190410,49000,49300,48700,49300,14850,72782595
20190409,48600,49000,48450,49000,13038,63824832
20190408,49025,49250,48075,48200,14875,71829800
20190405,48850,49000,48575,49000,9260,45236810
20190404,49300,49300,48850,49000,9164,44890487
20190402,49450,49450,49175,49400,12013,59255782
20190401,49225,49325,48850,48850,11063,54368627
20190329,49500,49500,48825,49225,21780,107188485
20190328,49000,49250,48350,49225,10422,51180107
20190327,48300,48900,48275,48900,7184,34999492
20190326,48500,49200,48125,48250,6233,30278465
20190325,49225,49275,48025,48025,17962,87168620
20190322,49425,49500,49075,49250,11271,55498882
20190321,49700,49700,48850,49225,13575,66757590
20190320,49275,49725,49050,49725,15181,75197707
20190319,49850,49850,49175,49325,7874,38853092
20190318,49900,49900,49150,49500,8998,44504265
20190315,49200,49950,49100,49900,39323,195822405
20190314,49950,49950,49225,49900,9352,46484085
20190313,49000,49950,48800,49950,17809,87737830
20190312,48425,49100,48350,49000,16479,80283452
20190311,48750,48750,48050,48425,11604,56142090
20190308,48900,48900,48000,48100,13575,65503227
20190306,49000,49100,48900,48900,9857,48275397
20190305,49000,49000,48400,48650,9319,45311507
20190304,49050,49075,48800,49000,11075,54268075
20190301,49075,49600,48875,49050,21203,104166885
20190228,49400,49450,48675,48675,26785,130665925
20190227,49500,49775,48800,49000,16450,80666367
20190226,49000,49975,48800,49975,14670,72584907
20190225,49850,49850,48825,48825,13826,68280220
20190222,49550,49600,49050,49500,13217,65252792
20190221,49950,49950,48950,49525,14460,71500707
20190220,50000,50125,49900,50025,35714,178623080
20190219,49300,49725,48700,49300,16951,83812727
20190218,48000,49700,47925,49425,16490,80779940
20190215,48500,48600,48000,48000,17870,85877307
20190214,49200,49200,48875,48875,11857,58035587
20190213,49100,49325,48900,49250,16456,81008145
20190212,48900,49700,48900,49100,12970,63962162
20190211,49800,49800,48875,48875,11436,56450105
20190208,49625,49825,49000,49825,10664,52711642
20190207,49875,49875,49400,49725,9711,48172330
20190206,49000,49900,49000,49875,16735,83326360
20190204,50000,50025,48500,48900,17372,84759785
20190201,50000,50000,49825,50000,18211,91024115
20190131,49850,50000,49300,50000,58203,290513200
20190130,48200,49150,48200,49075,33822,165696240
20190129,47775,48625,47600,47600,20865,100572415
20190128,49000,49000,47500,47775,27044,129424890
20190125,49075,49100,48500,49050,15617,76380007
20190124,48950,49075,48825,49075,17291,84770260
20190123,49100,49100,48500,48950,14154,69189475
20190122,48750,49150,48750,49050,16910,82908260
20190121,48975,49100,48625,48750,12890,63109530
20190118,48650,48925,48025,48925,21614,104902692
20190117,48300,49000,48300,48875,17793,86904632
20190116,49800,49850,47825,47925,35629,172506867
20190115,48825,49800,48800,49800,22914,113254207
20190114,48300,48550,47700,48550,17648,85067470
20190111,48300,48450,47200,48450,21519,103569782
20190110,46400,48325,46275,48325,24672,116337160
20190109,47375,48000,46000,46000,20121,93754362
20190108,48600,48600,46525,47350,32509,154677925
20190107,48000,49200,48000,48600,20385,99620795
20190104,47450,47800,47000,47800,9727,46261020
20190103,46400,47500,46375,47500,22016,103749165
20190102,45425,46750,45425,46400,18222,84435617
20181228,46500,46800,45400,45400,19511,89820080
20181227,46100,46600,45775,46600,21457,99359240
20181226,46000,46600,45025,45525,15234,70003675
20181221,45000,46600,44800,46600,34212,158185785
20181220,44500,45250,43925,45250,17409,78249422
20181219,43900,45000,43900,45000,29812,133417982
20181218,43500,44000,42675,43950,15378,66818335
20181217,44500,44500,43400,43500,14806,64524650
20181214,44425,44650,44325,44500,15395,68525842
20181213,44000,44600,43800,44425,34745,153173837
20181212,43675,44050,43675,44000,18769,82519085
20181211,44000,44000,43650,43675,10074,44181702
20181210,44000,44100,43700,43950,12736,55954277
20181207,43500,44175,43500,44000,17905,78754370
20181206,43000,44200,43000,44200,19219,84065950
20181205,43000,43750,42900,43750,16079,69929190
20181204,43800,44050,43175,44000,38594,169025962
20181203,42750,44000,42750,43800,44857,195309992
20181130,42100,42500,42050,42250,36002,152139577
20181129,41300,42200,41300,42100,26612,111814425
20181128,42250,42250,40500,40500,19140,80004310
20181127,42000,42250,41750,42250,16313,68553085
20181126,42150,42500,41600,42125,25753,108558960
20181123,41100,42250,40925,42150,22558,93946992
20181122,41000,41300,40600,41125,18474,75649470
20181121,40600,40925,40000,40900,29975,121165770
20181119,41800,41800,41025,41300,19431,80175095
20181116,41300,41850,40650,41475,36598,151790835
20181115,40250,41225,40250,41100,26490,108610535
20181114,40025,40900,40000,40000,28060,113753035
20181113,39375,40300,39000,39950,40851,163037017
20181112,40500,40775,38900,39375,53970,214479805
20181109,41050,41800,40125,40325,125271,509666522
20181108,42475,42700,42225,42300,32841,139160635
20181107,43000,43000,42025,42200,56557,238828755
20181106,43275,43400,42650,43000,21483,92279240
20181105,42725,43300,42725,43075,20581,88533917
20181102,42800,42900,42275,42725,37312,158930680
20181101,43500,43575,42025,42200,47086,200537635
20181031,44750,44800,42750,43225,49659,214450497
20181030,43950,44500,43800,44500,18960,83556135
20181029,44400,44500,43700,43950,7248,31941142
20181026,44000,44400,44000,44175,8007,35364755
20181025,42200,44500,42200,44300,26782,117819087
20181024,44250,44475,43000,43000,24975,108861497
20181023,44800,45150,44250,44500,16689,74363942
20181022,44850,45150,44425,44475,14978,66662887
20181019,44200,44975,43850,44850,18627,83068182
20181018,45000,45000,44200,44600,18810,83705397
20181017,45625,45725,44550,45000,13281,59622485
20181016,43675,45600,43675,45600,15336,68675855
20181015,44675,44900,43600,43600,10543,46353777
20181012,44100,45200,44000,44300,15585,69392687
20181011,44000,44650,43000,44100,23390,102821397
20181010,44800,45000,44200,44900,11333,50768307
20181009,44200,44850,43225,44400,11721,51629620
20181008,42800,45000,42800,44200,23928,106079897
20181005,43025,43150,42300,42675,23797,101496395
20181004,44850,44850,42850,43025,32021,138797502
20181003,45775,46050,44600,44850,10862,48935625
20181002,46300,46500,45775,45775,15368,70559032
20181001,46525,47200,46275,46300,13180,61155470
20180928,47150,47200,46900,47025,16838,79297410
20180927,46100,47200,46075,47150,18671,87910055
20180926,46000,47100,45975,46075,18532,86719647
20180925,47075,47100,46000,46000,14704,68475870
20180924,47100,47150,46975,47075,20158,94883750
20180921,47100,47100,46800,47075,24013,112920417
20180920,46475,47150,46475,46625,24786,116423390
20180919,45550,46800,45550,46200,14380,66902602
20180918,45950,46050,45000,45525,25923,118022932
20180917,47100,47125,45650,46050,17156,78942915
20180914,46500,47225,46250,47100,26593,124639647
20180913,46125,46575,46050,46550,18897,87802970
20180912,45550,46600,45525,46125,40351,187092050
20180910,44475,45525,43750,45525,48628,219568030
20180907,42150,44550,42150,44475,37591,165333192
20180906,41600,43000,41600,42075,30039,126885835
20180905,43950,43950,41000,41600,27827,116108295
20180904,43725,44000,43150,43975,10366,45400705
20180903,43950,43950,43475,43675,10982,47953487
20180831,43500,43975,43175,43850,22493,98355445
20180830,44450,44600,43775,44300,14016,61899595
20180829,44175,44525,43200,44450,22626,100012845
20180828,43700,44175,43600,44175,17370,76309270
20180827,43000,43700,42800,43700,14757,63890907
20180824,43500,43500,42775,43000,10245,44013257
20180823,42700,43400,42000,43350,28293,121564745
20180821,42375,43450,42375,42600,11804,50932557
20180820,42600,43200,42350,42350,21487,91888950
20180816,40800,42550,40600,42525,24546,102987022
20180815,41100,41475,40475,40800,16170,65993860
20180814,42600,42600,40400,41000,52034,214163755
20180813,43550,43550,42575,42600,14727,63023005
20180810,43400,43600,43175,43550,12407,53835512
20180809,43000,43400,42900,43000,15277,65801980
20180808,43800,43975,42975,43000,30296,130916705
20180807,44600,44725,43350,43550,37471,163512097
20180806,44950,45175,44575,44725,27596,123374345
20180803,44950,45175,44450,44950,11701,52422602
20180802,44725,45225,44500,44950,15627,70146512
20180801,43700,44725,43375,44725,28302,125422935
20180731,43800,43800,42650,43250,38915,167945925
