20200310,6650,7000,6650,6875,570260,393262075
20200309,7000,7000,6575,6575,565662,381068677
20200306,7400,7400,7225,7250,361556,263187462
20200305,7550,7650,7500,7600,523743,396060617
20200304,7250,7500,7225,7475,462777,343302430
20200303,7100,7350,7025,7200,482226,347993285
20200302,7150,7250,6950,6950,507751,359406272
20200228,6750,7275,6550,7275,944341,658900275
20200227,7650,7700,7250,7350,1115443,826429707
20200226,7750,7750,7650,7650,990855,761164450
20200225,7775,7900,7700,7800,529759,413054582
20200224,7800,7825,7650,7775,643844,500314007
20200221,7950,8000,7825,7900,458990,363232430
20200220,8025,8050,7925,8000,572688,457733817
20200219,7850,7950,7800,7950,608071,478433795
20200218,7800,7850,7800,7825,327210,256068867
20200217,7850,7875,7800,7850,149083,116683142
20200214,7750,7850,7750,7825,206726,161291517
20200213,7825,7950,7800,7850,439520,345171997
20200212,7825,7900,7775,7800,523394,408596392
20200211,7725,7825,7675,7775,492601,382015405
20200210,7700,7750,7600,7725,392769,302532210
20200207,7675,7750,7675,7725,432193,333128315
20200206,7800,7850,7675,7700,555147,428266450
20200205,7600,7700,7550,7700,651056,498121530
20200204,7600,7675,7500,7525,694287,523302222
20200203,7400,7575,7350,7500,436359,326260872
20200131,7675,7700,7450,7550,788305,595777167
20200130,7800,7825,7600,7650,426978,329056282
20200129,7825,7925,7775,7800,548305,429211380
20200128,7650,7825,7600,7750,346748,267213622
20200127,7950,7975,7700,7725,491400,386150517
20200124,7825,8000,7725,7925,773510,611607582
20200123,7800,7825,7700,7775,415639,322443705
20200122,7750,7850,7725,7800,610876,476000367
20200121,7750,7750,7625,7700,195833,150607132
20200120,7800,7800,7600,7625,120159,92426837
20200117,7575,7750,7525,7725,652501,498418425
20200116,7600,7675,7525,7550,727161,551546205
20200115,7750,7800,7600,7650,448976,344762295
20200114,7800,7800,7700,7750,520672,403054020
20200113,7725,7750,7650,7725,376998,290877462
20200110,7700,7725,7650,7725,321159,247371385
20200109,7550,7725,7525,7700,377935,288904642
20200108,7550,7550,7375,7500,525403,393947405
20200107,7725,7725,7575,7600,354478,269864935
20200106,7650,7675,7525,7600,309460,235893567
20200103,7750,7825,7625,7725,351473,271051280
20200102,7675,7775,7650,7750,186899,144290345
20191230,7725,7800,7650,7675,390029,300466795
20191227,7825,7825,7725,7750,290914,225944740
20191226,7775,7825,7750,7800,704682,548664952
20191223,7800,7800,7675,7725,656234,506298590
20191220,7550,7700,7550,7700,752361,577261502
20191219,7525,7600,7475,7600,564516,425731090
20191218,7350,7550,7325,7525,616408,457914880
20191217,7350,7400,7325,7350,503950,370230847
20191216,7350,7425,7350,7350,480187,354039605
20191213,7400,7450,7350,7375,637362,470477360
20191212,7325,7450,7275,7300,398693,293072720
20191211,7350,7400,7325,7350,342271,251821762
20191210,7200,7400,7200,7375,661150,486281217
20191209,7200,7300,7200,7250,360493,261348475
20191206,7200,7225,7125,7175,268603,192774230
20191205,7100,7200,7075,7175,371089,265017402
20191204,7075,7150,7050,7075,329011,233378985
20191203,7050,7175,7025,7175,395195,281120862
20191202,6975,7150,6925,7100,372805,263971830
20191129,6775,7000,6775,6975,266253,184784090
20191128,6850,6900,6775,6775,281376,192462615
20191127,6825,6975,6800,6900,364644,251537845
20191126,7000,7050,6900,6925,867666,601863380
20191125,7000,7050,6925,6975,238381,166464915
20191122,7100,7175,7050,7075,202264,143427947
20191121,7000,7200,6950,7175,304723,216377675
20191120,7150,7200,7050,7100,233638,166705990
20191119,7025,7150,6950,7150,335031,236491602
20191118,6950,7025,6875,6975,306435,213197415
20191115,6925,7025,6925,6950,235086,164202580
20191114,6875,6900,6700,6875,333493,226645715
20191113,7000,7000,6775,6875,375742,258133170
20191112,7000,7100,6925,7025,264504,185464975
20191111,7075,7100,6975,7050,226060,159492412
20191108,6975,7150,6850,7100,381775,268370210
20191107,7025,7025,6775,7000,393768,271260595
20191106,7175,7200,6825,6975,565876,394749092
