20060623.0,24.0
20061130.0,16.0
20070625.0,25.0
20071129.0,18.0
20080627.0,33.4
20081127.0,19.0
20090629.0,44.0
20100629.0,59.8
20101129.0,20.0
20110628.0,68.8
20111207.0,50.0
20120628.0,59.2
20121211.0,60.0
20130701.0,66.8
20131203.0,66.0
20140627.0,74.2
20141203.0,67.2
20150616.0,83.2
20151202.0,68.4
20160622.0,84.8
20161206.0,75.0
20170706.0,92.0
20171130.0,82.0
20180604.0,101.0
20181116.0,82.0
20190531.0,31.0
20191203.0,17.2
