20060607.0,45.0
20061011.0,27.5
20070611.0,57.5
20071130.0,27.5
20080613.0,63.5
20090116.0,35.0
20100601.0,70.0
20101122.0,42.5
20110607.0,70.0
20111207.0,43.5
20120611.0,70.0
20121204.0,43.5
20130529.0,71.0
20131129.0,45.0
20140430.0,75.0
20141205.0,50.0
20150417.0,98.0
20151113.0,55.0
20160415.0,105.0
20161201.0,70.0
20170417.0,130.0
20170418.0,130.0
20171129.0,80.0
20180413.0,175.0
20181203.0,85.0
20190424.0,255.0
20191206.0,100.0
